Date,Time,Open,High,Low,Close
2023-02-28,08:00,225.2576,228.2484,224.3999,227.5742
2023-02-28,16:00,227.5522,236.2446,227.2995,230.1100
2023-03-01,00:00,230.0403,233.3854,228.4407,230.7226
2023-03-01,08:00,230.7267,231.7980,226.2875,227.8787
2023-03-01,16:00,227.9263,228.5721,221.2557,224.0750
2023-03-02,00:00,224.0802,226.7475,222.5406,224.4519
2023-03-02,08:00,224.4488,229.5864,223.1414,227.5844
2023-03-02,16:00,227.5988,231.4072,225.5347,230.2385
2023-03-03,00:00,230.2552,233.8487,229.7214,232.1300
2023-03-03,08:00,232.1571,232.6740,226.3511,227.5975
2023-03-03,16:00,227.6333,231.5901,226.5194,230.7419
2023-03-04,00:00,230.7297,237.5988,229.9231,235.7400
2023-03-04,08:00,235.7329,237.0583,228.8020,231.7067
2023-03-04,16:00,231.7186,233.3441,228.4203,228.7074
2023-03-05,00:00,228.7030,231.9001,227.1568,230.5846
2023-03-05,08:00,230.5706,231.4754,226.3790,226.9962
2023-03-05,16:00,227.0318,227.3611,221.6730,226.5536
2023-03-06,00:00,226.5697,228.3389,222.2116,222.8978
2023-03-06,08:00,222.8126,224.3835,220.5609,220.7088
2023-03-06,16:00,220.7403,226.0220,220.5135,223.6261
2023-03-07,00:00,223.6722,225.1562,222.1914,224.7747
2023-03-07,08:00,224.7819,227.2703,223.3604,223.5958
2023-03-07,16:00,223.5822,225.9621,222.7845,224.0989
2023-03-08,00:00,224.1272,227.4504,223.3054,226.5740
2023-03-08,08:00,226.5689,227.8215,224.2056,224.5193
2023-03-08,16:00,224.5383,227.1543,222.5922,223.5095
2023-03-09,00:00,223.5360,226.9327,221.3047,226.5204
2023-03-09,08:00,226.5328,226.9145,222.5261,224.4886
2023-03-09,16:00,224.4904,225.2630,219.2840,219.4002
2023-03-10,00:00,219.3538,220.1433,216.0651,218.8328
2023-03-10,08:00,218.8061,219.6936,214.7763,216.5731
2023-03-10,16:00,216.5375,217.1891,212.3748,213.1252
2023-03-11,00:00,213.0743,213.1746,207.0803,208.0932
2023-03-11,08:00,208.0899,209.8023,201.6292,202.5686
2023-03-11,16:00,202.5474,205.6355,202.5098,203.6712
2023-03-12,00:00,203.6413,208.7789,202.3622,206.9187
2023-03-12,08:00,206.9597,209.4960,204.9717,205.0067
2023-03-12,16:00,205.0188,205.8725,203.0111,204.0198
2023-03-13,00:00,204.0330,205.7695,203.0231,204.1558
2023-03-13,08:00,204.1557,204.2605,198.1560,198.7350
2023-03-13,16:00,198.7148,199.4242,196.8940,199.3559
2023-03-14,00:00,199.3689,203.0211,199.0737,202.6582
2023-03-14,08:00,202.6568,203.0347,199.1711,200.7592
2023-03-14,16:00,200.7239,204.0609,199.3590,202.0913
2023-03-15,00:00,202.0750,204.7008,197.7158,197.8508
2023-03-15,08:00,197.8549,200.3622,196.1695,200.0210
2023-03-15,16:00,200.0087,201.1072,198.0145,198.2116
2023-03-16,00:00,198.2072,201.9907,196.2976,201.9316
2023-03-16,08:00,201.9374,207.1698,201.6496,206.7264
2023-03-16,16:00,206.7109,206.9610,199.4400,200.5246
2023-03-17,00:00,200.5149,203.1458,199.7294,202.6071
2023-03-17,08:00,202.6283,205.0086,200.0201,204.2261
2023-03-17,16:00,204.2213,204.6868,197.8045,198.0637
2023-03-18,00:00,198.0646,198.1676,189.6680,190.5222
2023-03-18,08:00,190.4931,190.7340,186.6023,189.1574
2023-03-18,16:00,189.2095,190.2317,186.7463,189.2807
2023-03-19,00:00,189.2649,191.6136,188.4912,190.9107
2023-03-19,08:00,190.9027,192.7595,187.6295,192.6273
2023-03-19,16:00,192.6144,195.0132,190.7065,194.4361
2023-03-20,00:00,194.4265,197.9851,193.1991,196.1115
2023-03-20,08:00,196.0761,196.1443,189.7754,191.5029
2023-03-20,16:00,191.4797,192.2052,189.1892,190.5363
2023-03-21,00:00,190.5425,195.5679,190.4120,194.9594
2023-03-21,08:00,194.9325,197.1984,193.9122,196.5639
2023-03-21,16:00,196.5928,198.9680,194.3009,194.7477
2023-03-22,00:00,194.7522,194.9759,190.4246,193.4731
2023-03-22,08:00,193.5156,197.0654,190.7625,190.9351
2023-03-22,16:00,190.9664,194.9291,188.9600,194.6055
2023-03-23,00:00,194.6095,195.2090,192.9307,194.6026
2023-03-23,08:00,194.5987,195.1160,189.7374,189.8924
2023-03-23,16:00,189.8776,191.0052,186.9111,187.2078
2023-03-24,00:00,187.2132,189.0438,184.4611,184.7365
2023-03-24,08:00,184.6990,189.5648,184.4900,188.7653
2023-03-24,16:00,188.7588,191.1333,187.5742,189.1685
2023-03-25,00:00,189.1572,190.8387,185.3623,186.0722
2023-03-25,08:00,186.0723,187.5758,184.2843,186.4849
2023-03-25,16:00,186.5086,190.3253,186.1781,189.1310
2023-03-26,00:00,189.1465,193.1407,188.0462,191.7997
2023-03-26,08:00,191.8071,197.0831,191.1970,196.9487
2023-03-26,16:00,196.9482,199.4871,196.1171,198.7848
2023-03-27,00:00,198.8180,199.3909,195.4231,198.5309
2023-03-27,08:00,198.5465,200.0511,195.1980,199.4552
2023-03-27,16:00,199.4524,205.5710,198.7411,205.3334
2023-03-28,00:00,205.3217,207.7381,203.3989,205.7189
2023-03-28,08:00,205.7196,210.8445,204.2575,210.8369
2023-03-28,16:00,210.7958,211.7760,208.0433,208.0825
2023-03-29,00:00,208.0641,212.3202,206.1578,211.6251
2023-03-29,08:00,211.6675,212.0824,207.0071,207.1603
2023-03-29,16:00,207.2111,209.0495,204.3382,207.4513
2023-03-30,00:00,207.4280,212.3308,206.6332,211.6863
2023-03-30,08:00,211.6904,215.6079,207.1926,213.3688
2023-03-30,16:00,213.4092,216.1341,213.0035,213.1498
2023-03-31,00:00,213.1498,221.6181,212.0168,217.9423
2023-03-31,08:00,217.9868,218.9720,213.9376,218.3852
2023-03-31,16:00,218.4123,219.3260,214.8612,219.0965
2023-04-01,00:00,219.1004,219.4430,216.1821,216.6226
2023-04-01,08:00,216.5964,220.2014,213.9462,219.4534
2023-04-01,16:00,219.4452,224.5558,217.9094,222.7530
2023-04-02,00:00,222.7632,223.8066,219.5196,223.1993
2023-04-02,08:00,223.1765,223.7884,222.1891,222.4072
