Date,Time,Open,High,Low,Close
2022-12-18,00:00,1657.600,1667.573,1644.123,1661.178
2022-12-19,00:00,1661.129,1668.770,1648.157,1652.096
2022-12-20,00:00,1651.889,1657.658,1616.005,1649.658
2022-12-21,00:00,1649.752,1653.456,1626.369,1633.128
2022-12-22,00:00,1633.111,1644.737,1613.046,1614.276
2022-12-23,00:00,1614.194,1615.584,1571.835,1579.155
2022-12-24,00:00,1579.191,1583.574,1546.528,1554.848
2022-12-25,00:00,1554.926,1563.812,1532.646,1549.184
2022-12-26,00:00,1549.141,1578.590,1546.189,1552.157
2022-12-27,00:00,1552.154,1565.318,1544.933,1561.282
2022-12-28,00:00,1561.186,1601.505,1556.978,1592.548
2022-12-29,00:00,1592.373,1602.507,1579.628,1582.831
2022-12-30,00:00,1582.843,1622.146,1577.637,1613.672
2022-12-31,00:00,1613.601,1627.898,1597.029,1617.030
2023-01-01,00:00,1616.957,1620.699,1596.801,1614.803
2023-01-02,00:00,1614.729,1626.374,1598.769,1624.395
2023-01-03,00:00,1624.460,1638.830,1621.842,1627.110
2023-01-04,00:00,1627.124,1628.055,1597.579,1603.751
2023-01-05,00:00,1603.754,1631.288,1603.343,1623.179
2023-01-06,00:00,1623.177,1623.764,1585.716,1596.934
2023-01-07,00:00,1596.819,1642.950,1595.962,1639.302
2023-01-08,00:00,1639.425,1653.820,1623.099,1636.836
2023-01-09,00:00,1636.907,1673.851,1636.420,1664.186
2023-01-10,00:00,1664.185,1705.792,1647.608,1704.803
2023-01-11,00:00,1704.655,1718.462,1686.032,1706.883
2023-01-12,00:00,1706.957,1719.250,1678.660,1696.799
2023-01-13,00:00,1696.769,1697.648,1643.502,1654.785
2023-01-14,00:00,1654.707,1671.643,1637.031,1651.611
2023-01-15,00:00,1651.551,1664.664,1639.742,1656.472
2023-01-16,00:00,1656.491,1670.753,1641.705,1656.685
2023-01-17,00:00,1656.650,1673.480,1643.777,1646.859
2023-01-18,00:00,1646.968,1661.566,1636.439,1643.079
2023-01-19,00:00,1643.130,1654.604,1629.259,1630.229
2023-01-20,00:00,1630.515,1633.396,1606.564,1617.716
2023-01-21,00:00,1617.681,1656.966,1602.752,1652.840
2023-01-22,00:00,1652.900,1669.732,1641.882,1647.403
2023-01-23,00:00,1647.353,1650.390,1614.306,1646.861
2023-01-24,00:00,1647.095,1648.567,1621.572,1634.265
2023-01-25,00:00,1634.176,1659.602,1628.153,1648.851
2023-01-26,00:00,1648.871,1662.902,1635.872,1636.412
2023-01-27,00:00,1636.397,1655.342,1624.533,1638.993
2023-01-28,00:00,1638.974,1648.672,1622.005,1622.507
2023-01-29,00:00,1622.495,1633.501,1603.855,1633.188
2023-01-30,00:00,1633.177,1645.262,1626.978,1638.914
2023-01-31,00:00,1638.987,1639.972,1614.294,1637.214
2023-02-01,00:00,1637.346,1650.930,1617.630,1620.401
2023-02-02,00:00,1620.460,1643.903,1614.996,1634.635
2023-02-03,00:00,1634.576,1648.595,1625.597,1628.428
2023-02-04,00:00,1628.534,1641.529,1619.634,1641.142
2023-02-05,00:00,1641.032,1665.822,1638.006,1644.784
2023-02-06,00:00,1644.718,1677.500,1636.803,1664.461
2023-02-07,00:00,1664.554,1677.544,1640.182,1673.359
2023-02-08,00:00,1673.354,1718.236,1667.347,1705.509
2023-02-09,00:00,1705.546,1712.485,1690.481,1691.924
2023-02-10,00:00,1691.952,1702.761,1668.030,1671.271
