Date,Time,Open,High,Low,Close
2023-02-28,08:00,1682.213,1699.733,1679.679,1696.536
2023-02-28,16:00,1696.739,1707.600,1696.032,1698.914
2023-03-01,00:00,1698.956,1714.650,1695.804,1713.044
2023-03-01,08:00,1712.946,1722.756,1698.774,1700.941
2023-03-01,16:00,1700.847,1713.632,1694.777,1706.501
2023-03-02,00:00,1706.377,1708.991,1696.078,1704.330
2023-03-02,08:00,1704.404,1740.805,1701.074,1737.892
2023-03-02,16:00,1737.858,1749.964,1728.667,1749.547
2023-03-03,00:00,1749.671,1758.441,1743.600,1755.900
2023-03-03,08:00,1755.777,1758.269,1736.888,1742.671
2023-03-03,16:00,1742.714,1767.659,1741.526,1767.062
2023-03-04,00:00,1767.091,1771.799,1760.651,1767.615
2023-03-04,08:00,1767.605,1788.683,1763.457,1781.295
2023-03-04,16:00,1781.148,1800.361,1777.226,1791.206
2023-03-05,00:00,1791.184,1810.565,1789.402,1809.116
2023-03-05,08:00,1809.120,1810.308,1792.337,1797.219
2023-03-05,16:00,1797.068,1801.192,1784.703,1793.651
2023-03-06,00:00,1793.681,1816.048,1790.646,1812.830
2023-03-06,08:00,1812.740,1826.129,1804.612,1818.258
2023-03-06,16:00,1818.140,1820.069,1802.278,1807.579
2023-03-07,00:00,1807.597,1815.693,1785.059,1786.804
2023-03-07,08:00,1786.804,1814.402,1782.304,1808.001
2023-03-07,16:00,1808.005,1813.790,1799.241,1806.641
2023-03-08,00:00,1806.609,1823.597,1802.967,1822.829
2023-03-08,08:00,1822.850,1827.453,1800.232,1800.857
2023-03-08,16:00,1800.864,1804.483,1786.849,1790.410
2023-03-09,00:00,1790.330,1794.324,1773.474,1791.392
2023-03-09,08:00,1791.423,1798.016,1773.022,1774.986
2023-03-09,16:00,1774.917,1776.444,1760.071,1762.301
2023-03-10,00:00,1762.324,1780.796,1761.323,1770.256
2023-03-10,08:00,1770.302,1791.522,1768.898,1788.627
2023-03-10,16:00,1788.472,1790.124,1759.607,1766.859
2023-03-11,00:00,1766.996,1770.526,1753.411,1768.768
2023-03-11,08:00,1768.863,1770.721,1757.807,1767.250
2023-03-11,16:00,1767.243,1774.936,1756.670,1766.129
2023-03-12,00:00,1766.388,1796.620,1762.632,1790.572
2023-03-12,08:00,1790.681,1791.477,1778.121,1787.988
2023-03-12,16:00,1787.851,1800.907,1784.733,1792.619
2023-03-13,00:00,1792.517,1814.089,1787.819,1808.733
2023-03-13,08:00,1808.679,1816.933,1798.097,1810.994
2023-03-13,16:00,1811.037,1822.693,1796.363,1821.074
2023-03-14,00:00,1821.176,1833.071,1809.663,1810.567
2023-03-14,08:00,1810.580,1811.297,1798.525,1801.261
2023-03-14,16:00,1801.195,1811.552,1795.242,1798.924
2023-03-15,00:00,1798.851,1803.313,1788.357,1793.246
2023-03-15,08:00,1793.305,1816.570,1792.041,1805.955
2023-03-15,16:00,1805.950,1808.646,1784.245,1784.747
2023-03-16,00:00,1784.887,1790.479,1773.994,1789.697
2023-03-16,08:00,1789.563,1805.974,1788.805,1805.679
2023-03-16,16:00,1805.828,1815.258,1794.383,1814.820
2023-03-17,00:00,1814.877,1823.461,1807.148,1821.753
2023-03-17,08:00,1821.808,1824.797,1809.089,1817.533
2023-03-17,16:00,1817.579,1837.288,1812.543,1829.927
2023-03-18,00:00,1830.012,1853.045,1830.012,1842.446
2023-03-18,08:00,1842.666,1845.493,1825.446,1827.547
2023-03-18,16:00,1827.628,1828.064,1798.574,1807.293
2023-03-19,00:00,1807.370,1823.692,1802.657,1817.493
2023-03-19,08:00,1817.644,1830.790,1802.881,1807.237
2023-03-19,16:00,1807.229,1810.762,1792.705,1802.240
2023-03-20,00:00,1802.080,1815.459,1796.148,1814.096
2023-03-20,08:00,1814.184,1825.374,1806.519,1809.387
2023-03-20,16:00,1809.360,1821.779,1799.648,1803.441
2023-03-21,00:00,1803.349,1824.169,1802.421,1813.857
2023-03-21,08:00,1813.901,1830.790,1809.745,1820.893
2023-03-21,16:00,1820.797,1827.799,1812.865,1821.565
2023-03-22,00:00,1821.613,1839.086,1817.188,1838.225
2023-03-22,08:00,1838.066,1848.338,1830.798,1840.237
2023-03-22,16:00,1840.229,1850.376,1836.801,1848.988
2023-03-23,00:00,1848.933,1861.133,1847.398,1853.396
2023-03-23,08:00,1853.281,1868.010,1852.837,1861.854
2023-03-23,16:00,1861.786,1880.142,1860.160,1876.584
2023-03-24,00:00,1876.656,1876.838,1832.358,1833.276
2023-03-24,08:00,1833.276,1834.442,1815.496,1815.837
2023-03-24,16:00,1815.896,1825.450,1809.202,1811.175
2023-03-25,00:00,1811.237,1832.974,1810.591,1823.059
2023-03-25,08:00,1823.140,1849.203,1817.634,1837.703
2023-03-25,16:00,1837.777,1840.119,1820.223,1827.352
2023-03-26,00:00,1827.239,1832.702,1804.220,1808.273
2023-03-26,08:00,1808.444,1813.598,1793.390,1793.480
2023-03-26,16:00,1793.421,1810.895,1791.287,1809.611
2023-03-27,00:00,1809.585,1825.379,1807.420,1814.760
2023-03-27,08:00,1814.777,1825.924,1803.613,1825.053
2023-03-27,16:00,1825.070,1836.508,1816.616,1833.164
2023-03-28,00:00,1833.342,1844.583,1828.219,1828.519
2023-03-28,08:00,1828.518,1841.255,1822.123,1832.343
2023-03-28,16:00,1832.282,1846.472,1829.801,1834.534
2023-03-29,00:00,1834.522,1843.003,1817.199,1819.809
2023-03-29,08:00,1819.928,1849.595,1815.090,1846.303
2023-03-29,16:00,1846.423,1848.511,1804.782,1806.223
2023-03-30,00:00,1806.252,1822.561,1801.026,1817.136
2023-03-30,08:00,1817.104,1828.413,1813.373,1822.604
2023-03-30,16:00,1822.594,1854.543,1820.787,1854.208
2023-03-31,00:00,1854.308,1856.906,1829.767,1840.971
2023-03-31,08:00,1840.823,1858.619,1836.982,1837.160
2023-03-31,16:00,1837.282,1842.680,1826.917,1837.035
2023-04-01,00:00,1837.344,1844.889,1831.062,1842.966
2023-04-01,08:00,1842.882,1853.368,1837.587,1850.502
2023-04-01,16:00,1850.764,1853.869,1839.119,1852.487
2023-04-02,00:00,1852.392,1854.244,1836.580,1844.947
2023-04-02,08:00,1844.996,1846.694,1835.155,1837.881
