Date,Time,Open,High,Low,Close
2023-04-16,19:30,6444.33,6461.76,6435.00,6437.35
2023-04-16,19:45,6437.79,6469.99,6422.78,6468.00
2023-04-16,20:00,6468.06,6486.94,6463.44,6470.82
2023-04-16,20:15,6470.23,6523.97,6468.53,6501.06
2023-04-16,20:30,6500.80,6528.99,6496.42,6526.04
2023-04-16,20:45,6526.38,6556.77,6510.27,6555.36
2023-04-16,21:00,6555.54,6583.82,6544.25,6563.19
2023-04-16,21:15,6561.47,6563.36,6530.39,6555.73
2023-04-16,21:30,6557.61,6583.40,6555.69,6564.32
2023-04-16,21:45,6564.33,6593.96,6558.70,6579.78
2023-04-16,22:00,6578.91,6579.80,6527.66,6533.11
2023-04-16,22:15,6531.66,6555.90,6501.37,6501.73
2023-04-16,22:30,6501.69,6515.70,6475.12,6496.35
2023-04-16,22:45,6496.23,6496.40,6450.98,6478.41
2023-04-16,23:00,6477.97,6502.34,6451.43,6499.43
2023-04-16,23:15,6497.94,6552.54,6494.80,6552.54
2023-04-16,23:30,6552.70,6590.39,6538.91,6587.76
2023-04-16,23:45,6586.49,6600.82,6573.10,6588.32
2023-04-17,00:00,6588.47,6600.68,6571.58,6584.27
2023-04-17,00:15,6583.77,6609.41,6560.86,6598.07
2023-04-17,00:30,6598.20,6619.26,6571.30,6575.10
2023-04-17,00:45,6576.17,6591.18,6561.82,6573.60
2023-04-17,01:00,6574.84,6594.80,6564.94,6591.95
2023-04-17,01:15,6592.44,6603.87,6543.90,6552.30
2023-04-17,01:30,6554.00,6565.96,6505.91,6516.38
2023-04-17,01:45,6516.77,6566.75,6503.48,6551.75
2023-04-17,02:00,6552.56,6571.78,6521.07,6540.86
2023-04-17,02:15,6539.72,6582.89,6533.51,6566.54
2023-04-17,02:30,6566.87,6576.54,6539.68,6560.30
2023-04-17,02:45,6559.83,6571.60,6529.25,6549.16
2023-04-17,03:00,6549.28,6571.05,6524.23,6535.83
2023-04-17,03:15,6534.67,6542.80,6504.22,6531.94
2023-04-17,03:30,6532.54,6563.93,6522.51,6523.27
2023-04-17,03:45,6522.83,6525.11,6496.26,6510.64
2023-04-17,04:00,6510.08,6528.73,6493.45,6511.13
2023-04-17,04:15,6510.39,6556.55,6510.39,6536.32
2023-04-17,04:30,6536.33,6565.10,6509.10,6509.10
2023-04-17,04:45,6511.03,6520.23,6483.15,6500.80
2023-04-17,05:00,6502.09,6527.52,6480.94,6511.22
2023-04-17,05:15,6510.35,6524.18,6481.73,6506.43
2023-04-17,05:30,6505.04,6528.45,6492.23,6516.95
2023-04-17,05:45,6517.93,6547.86,6505.48,6547.86
2023-04-17,06:00,6548.08,6555.81,6532.33,6540.74
2023-04-17,06:15,6540.86,6570.24,6540.86,6553.28
2023-04-17,06:30,6554.70,6568.98,6547.05,6561.20
2023-04-17,06:45,6560.76,6606.97,6554.85,6600.01
2023-04-17,07:00,6600.12,6623.42,6598.36,6613.36
2023-04-17,07:15,6614.05,6650.40,6589.56,6648.22
2023-04-17,07:30,6646.86,6646.97,6570.64,6580.91
2023-04-17,07:45,6581.52,6620.87,6576.06,6618.34
2023-04-17,08:00,6617.88,6622.88,6587.01,6601.51
2023-04-17,08:15,6600.89,6609.04,6573.65,6585.65
2023-04-17,08:30,6585.51,6601.33,6558.21,6558.67
2023-04-17,08:45,6559.66,6569.59,6528.86,6528.86
2023-04-17,09:00,6527.31,6564.97,6525.95,6564.80
2023-04-17,09:15,6565.42,6569.22,6542.87,6558.35
2023-04-17,09:30,6558.09,6561.37,6492.16,6492.16
2023-04-17,09:45,6492.28,6508.97,6454.76,6502.49
2023-04-17,10:00,6501.65,6551.29,6500.78,6548.42
2023-04-17,10:15,6548.67,6549.77,6523.50,6528.89
2023-04-17,10:30,6528.39,6568.13,6520.20,6545.17
2023-04-17,10:45,6545.85,6592.80,6544.20,6586.21
2023-04-17,11:00,6585.37,6591.96,6561.54,6581.34
2023-04-17,11:15,6581.06,6583.14,6549.00,6574.43
2023-04-17,11:30,6573.96,6574.80,6522.55,6522.80
2023-04-17,11:45,6523.30,6550.40,6521.66,6541.00
2023-04-17,12:00,6541.48,6545.39,6497.06,6520.67
2023-04-17,12:15,6520.88,6539.33,6504.58,6520.09
2023-04-17,12:30,6520.57,6521.50,6482.48,6510.25
2023-04-17,12:45,6510.16,6518.74,6485.29,6518.34
2023-04-17,13:00,6518.52,6552.17,6517.38,6536.18
2023-04-17,13:15,6535.32,6565.00,6526.88,6544.35
2023-04-17,13:30,6544.51,6567.70,6541.48,6562.19
2023-04-17,13:45,6562.80,6573.18,6498.60,6509.79
2023-04-17,14:00,6510.98,6514.16,6475.73,6487.29
2023-04-17,14:15,6488.18,6509.62,6472.54,6506.38
2023-04-17,14:30,6508.13,6556.67,6503.24,6526.37
2023-04-17,14:45,6525.45,6543.35,6511.43,6527.16
2023-04-17,15:00,6528.58,6548.06,6523.80,6532.99
2023-04-17,15:15,6533.27,6548.42,6520.80,6541.48
2023-04-17,15:30,6541.59,6590.40,6525.06,6590.40
2023-04-17,15:45,6590.61,6603.42,6555.21,6591.63
2023-04-17,16:00,6591.25,6599.66,6572.92,6573.84
2023-04-17,16:15,6574.07,6579.90,6537.12,6549.31
2023-04-17,16:30,6549.07,6549.07,6511.40,6533.48
2023-04-17,16:45,6534.12,6536.88,6502.31,6523.90
2023-04-17,17:00,6522.51,6533.54,6492.72,6522.46
2023-04-17,17:15,6522.49,6525.46,6489.78,6511.75
2023-04-17,17:30,6511.29,6512.14,6477.49,6479.29
2023-04-17,17:45,6478.68,6481.65,6446.59,6472.07
2023-04-17,18:00,6470.84,6540.16,6463.42,6537.26
2023-04-17,18:15,6537.20,6550.77,6516.38,6530.31
2023-04-17,18:30,6530.99,6557.03,6523.63,6527.01
2023-04-17,18:45,6527.66,6546.92,6517.57,6541.60
2023-04-17,19:00,6542.21,6549.03,6521.95,6523.42
2023-04-17,19:15,6523.98,6593.25,6515.75,6592.00
2023-04-17,19:30,6592.62,6592.73,6562.68,6568.35
2023-04-17,19:45,6568.63,6583.09,6553.88,6576.38
2023-04-17,20:00,6576.29,6580.30,6537.78,6543.52
2023-04-17,20:15,6541.89,6547.22,6497.66,6502.67
