Date,Time,Open,High,Low,Close
2023-04-16,19:30,8686.60,8696.97,8684.97,8696.06
2023-04-16,19:45,8695.98,8700.15,8694.06,8695.87
2023-04-16,20:00,8695.95,8698.82,8694.88,8696.31
2023-04-16,20:15,8696.41,8703.22,8696.30,8700.47
2023-04-16,20:30,8700.54,8704.75,8696.11,8696.75
2023-04-16,20:45,8696.55,8700.00,8693.80,8698.36
2023-04-16,21:00,8698.34,8704.58,8697.84,8698.77
2023-04-16,21:15,8698.56,8703.94,8696.15,8703.00
2023-04-16,21:30,8703.08,8708.32,8700.80,8702.89
2023-04-16,21:45,8703.06,8710.89,8702.82,8706.59
2023-04-16,22:00,8706.68,8713.84,8706.46,8709.93
2023-04-16,22:15,8709.81,8711.43,8706.35,8706.58
2023-04-16,22:30,8706.67,8708.16,8702.17,8707.59
2023-04-16,22:45,8707.58,8707.58,8701.69,8705.09
2023-04-16,23:00,8705.10,8709.16,8703.50,8707.19
2023-04-16,23:15,8707.04,8711.67,8706.60,8708.79
2023-04-16,23:30,8708.67,8710.01,8701.50,8703.17
2023-04-16,23:45,8702.84,8704.93,8697.83,8698.24
2023-04-17,00:00,8698.09,8702.96,8695.50,8701.55
2023-04-17,00:15,8701.32,8707.35,8698.70,8704.26
2023-04-17,00:30,8704.26,8706.83,8700.60,8706.58
2023-04-17,00:45,8706.47,8706.77,8696.83,8697.89
2023-04-17,01:00,8697.46,8698.66,8688.79,8690.69
2023-04-17,01:15,8690.68,8696.13,8689.39,8691.41
2023-04-17,01:30,8691.32,8696.96,8689.70,8690.50
2023-04-17,01:45,8690.53,8696.00,8689.51,8690.80
2023-04-17,02:00,8690.63,8690.63,8677.18,8678.68
2023-04-17,02:15,8678.60,8678.60,8672.50,8674.89
2023-04-17,02:30,8674.98,8677.48,8671.98,8677.41
2023-04-17,02:45,8677.59,8681.63,8675.07,8675.07
2023-04-17,03:00,8675.07,8676.77,8671.84,8676.62
2023-04-17,03:15,8676.46,8682.57,8674.09,8676.61
2023-04-17,03:30,8676.29,8682.07,8676.24,8682.07
2023-04-17,03:45,8682.00,8685.98,8679.64,8685.18
2023-04-17,04:00,8684.92,8686.26,8680.23,8685.54
2023-04-17,04:15,8685.61,8685.81,8678.88,8680.17
2023-04-17,04:30,8680.37,8681.95,8674.17,8680.31
2023-04-17,04:45,8680.65,8683.82,8678.59,8682.56
2023-04-17,05:00,8682.69,8684.25,8678.67,8679.06
2023-04-17,05:15,8678.98,8681.42,8669.25,8670.14
2023-04-17,05:30,8670.33,8681.53,8668.55,8680.45
2023-04-17,05:45,8680.53,8685.16,8675.95,8678.31
2023-04-17,06:00,8678.46,8679.58,8673.70,8674.81
2023-04-17,06:15,8674.84,8682.23,8674.84,8681.81
2023-04-17,06:30,8681.65,8686.09,8679.94,8680.63
2023-04-17,06:45,8680.46,8683.30,8678.10,8680.09
2023-04-17,07:00,8680.16,8684.80,8678.97,8683.78
2023-04-17,07:15,8683.69,8686.30,8679.85,8684.49
2023-04-17,07:30,8685.12,8690.74,8683.90,8688.10
2023-04-17,07:45,8688.10,8697.73,8687.84,8696.89
2023-04-17,08:00,8696.80,8699.41,8694.98,8695.47
2023-04-17,08:15,8695.43,8697.17,8692.71,8694.93
